Year,Geo_Level,State_ANSI,Commodity_ID,Quantity
2005,STATE,19,2,"24,64,000"
2005,STATE,20,2,"8,00,000"
2005,STATE,21,2,"2,50,000"
2005,STATE,22,2,"33,95,000"
2005,STATE,23,2,"2,08,000"
2005,STATE,26,2,"44,20,000"
2005,STATE,27,2,"88,80,000"
2005,STATE,28,2,"12,80,000"
2005,STATE,29,2,"7,50,000"
2005,STATE,30,2,"87,10,000"
2005,STATE,31,2,"27,20,000"
2005,STATE,32,2,"5,52,000"
2005,STATE,34,2,"3,84,000"
2005,STATE,35,2,"3,43,000"
2005,STATE,36,2,"43,07,000"
2005,STATE,37,2,"5,40,000"
2005,STATE,38,2,"3,36,70,000"
2005,STATE,39,2,"10,35,000"
2005,STATE,41,2,"16,38,000"
2005,STATE,,2,"6,45,000"
2005,STATE,42,2,"15,68,000"
2005,STATE,46,2,"1,73,80,000"
2005,STATE,47,2,"3,85,000"
2005,STATE,48,2,"59,64,000"
2005,STATE,49,2,"10,80,000"
2005,STATE,50,2,"5,46,000"
2005,STATE,51,2,"2,96,000"
2005,STATE,53,2,"28,05,000"
2005,STATE,54,2,"4,08,000"
2005,STATE,55,2,"53,12,000"
2005,STATE,56,2,"22,40,000"
2004,STATE,1,2,"10,44,000"
2004,STATE,4,2,"17,60,000"
2004,STATE,5,2,"22,80,000"
2004,STATE,6,2,"1,75,50,000"
2004,STATE,8,2,"18,40,000"
2004,STATE,12,2,"2,00,90,000"
2004,STATE,13,2,"30,87,000"
2004,STATE,15,2,"7,68,000"
2004,STATE,16,2,"63,00,000"
2004,STATE,17,2,"3,85,000"
2004,STATE,18,2,"4,13,000"
2004,STATE,19,2,"23,45,000"
2004,STATE,20,2,"11,20,000"
2004,STATE,21,2,"2,80,000"
2004,STATE,22,2,"34,30,000"
2004,STATE,23,2,"2,17,000"
2004,STATE,26,2,"43,55,000"
2004,STATE,27,2,"1,01,25,000"
2004,STATE,28,2,"11,70,000"
2004,STATE,29,2,"6,56,000"
2004,STATE,30,2,"1,07,80,000"
2004,STATE,31,2,"45,39,000"
2004,STATE,32,2,"7,70,000"
2004,STATE,34,2,"3,24,000"
2004,STATE,35,2,"3,52,000"
2004,STATE,36,2,"42,88,000"
2004,STATE,37,2,"3,60,000"
2004,STATE,38,2,"3,04,20,000"
2004,STATE,39,2,"9,28,000"
2004,STATE,41,2,"22,68,000"
2004,STATE,,2,"7,65,000"
2004,STATE,42,2,"16,20,000"
2004,STATE,46,2,"2,25,75,000"
2004,STATE,47,2,"3,24,000"
2004,STATE,48,2,"88,16,000"
2004,STATE,49,2,"16,80,000"
2004,STATE,50,2,"4,08,000"
2004,STATE,51,2,"2,66,000"
2004,STATE,53,2,"35,28,000"
2004,STATE,54,2,"4,95,000"
2004,STATE,55,2,"58,48,000"
2004,STATE,56,2,"29,25,000"
2003,STATE,1,2,"10,66,000"
2003,STATE,4,2,"25,20,000"
2003,STATE,5,2,"30,00,000"
2003,STATE,6,2,"3,21,60,000"
2003,STATE,8,2,"20,64,000"
2003,STATE,12,2,"1,49,10,000"
2003,STATE,13,2,"33,80,000"
2003,STATE,15,2,"7,98,000"
2003,STATE,16,2,"46,00,000"
2003,STATE,17,2,"4,20,000"
2003,STATE,18,2,"2,80,000"
2003,STATE,19,2,"18,88,000"
2003,STATE,20,2,"9,12,000"
2003,STATE,21,2,"2,40,000"
2003,STATE,22,2,"30,60,000"
2003,STATE,23,2,"2,64,000"
2003,STATE,24,2,"84,000"
2003,STATE,26,2,"48,10,000"
2003,STATE,27,2,"99,60,000"
2003,STATE,28,2,"14,49,000"
2003,STATE,29,2,"9,01,000"
2003,STATE,30,2,"95,70,000"
2003,STATE,31,2,"33,30,000"
2003,STATE,32,2,"3,84,000"
2003,STATE,34,2,"1,90,000"
2003,STATE,35,2,"2,46,000"
2003,STATE,36,2,"48,24,000"
2003,STATE,37,2,"4,40,000"
2003,STATE,38,2,"2,95,80,000"
2003,STATE,39,2,"7,50,000"
2003,STATE,40,2,"1,41,000"
2003,STATE,41,2,"21,42,000"
2003,STATE,,2,"3,52,000"
2003,STATE,42,2,"13,50,000"
2003,STATE,45,2,"2,80,000"
2003,STATE,46,2,"1,50,50,000"
2003,STATE,47,2,"2,40,000"
2003,STATE,48,2,"93,80,000"
2003,STATE,49,2,"14,25,000"
2003,STATE,50,2,"5,81,000"
2003,STATE,51,2,"2,22,000"
2003,STATE,53,2,"32,48,000"
2003,STATE,54,2,"3,76,000"
2003,STATE,55,2,"56,98,000"
2003,STATE,56,2,"31,59,000"
2002,STATE,1,2,"10,32,000"
2002,STATE,4,2,"23,94,000"
2002,STATE,5,2,"39,60,000"
2002,STATE,6,2,"2,35,00,000"
2002,STATE,8,2,"14,40,000"
2002,STATE,12,2,"2,04,60,000"
2002,STATE,13,2,"26,00,000"
2002,STATE,15,2,"9,52,000"
2002,STATE,16,2,"57,00,000"
2002,STATE,17,2,"7,20,000"
2002,STATE,18,2,"4,96,000"
2002,STATE,19,2,"23,10,000"
2002,STATE,20,2,"8,84,000"
2002,STATE,21,2,"2,70,000"
2002,STATE,22,2,"43,40,000"
2002,STATE,23,2,"4,51,000"
2002,STATE,24,2,"1,38,000"
2002,STATE,26,2,"55,44,000"
2002,STATE,27,2,"85,41,000"
2002,STATE,28,2,"14,04,000"
2002,STATE,29,2,"9,00,000"
2002,STATE,30,2,"84,42,000"
2002,STATE,31,2,"32,25,000"
2002,STATE,32,2,"5,58,000"
2002,STATE,34,2,"4,40,000"
2002,STATE,35,2,"4,84,000"
2002,STATE,36,2,"58,80,000"
2002,STATE,37,2,"6,72,000"
2002,STATE,38,2,"2,40,00,000"
2002,STATE,39,2,"12,60,000"
2002,STATE,40,2,"1,59,000"
2002,STATE,41,2,"21,07,000"
2002,STATE,,2,"4,53,000"
2002,STATE,42,2,"16,53,000"
2002,STATE,45,2,"4,70,000"
2002,STATE,46,2,"1,14,75,000"
2002,STATE,47,2,"4,88,000"
2002,STATE,48,2,"76,38,000"
2002,STATE,49,2,"12,98,000"
2002,STATE,50,2,"6,23,000"
2002,STATE,51,2,"3,04,000"
2002,STATE,53,2,"25,50,000"
2002,STATE,54,2,"4,59,000"
2002,STATE,55,2,"66,50,000"
2002,STATE,56,2,"23,94,000"
2001,STATE,1,2,"10,22,000"
2001,STATE,4,2,"25,37,000"
2001,STATE,5,2,"49,00,000"
2001,STATE,6,2,"2,80,60,000"
2001,STATE,8,2,"14,30,000"
2001,STATE,12,2,"2,20,00,000"
2001,STATE,13,2,"31,35,000"
2001,STATE,15,2,"6,96,000"
2001,STATE,16,2,"46,00,000"
2001,STATE,17,2,"4,56,000"
2001,STATE,18,2,"5,32,000"
2001,STATE,19,2,"16,83,000"
2001,STATE,20,2,"6,63,000"
2001,STATE,21,2,"3,12,000"
2001,STATE,22,2,"47,70,000"
2001,STATE,23,2,"2,20,000"
2001,STATE,24,2,"1,84,000"
2001,STATE,26,2,"45,60,000"
2001,STATE,27,2,"1,09,35,000"
2001,STATE,28,2,"11,22,000"
2001,STATE,29,2,"13,42,000"
2001,STATE,30,2,"1,38,72,000"
2001,STATE,31,2,"20,64,000"
2001,STATE,32,2,"4,50,000"
2001,STATE,34,2,"3,74,000"
2001,STATE,35,2,"7,00,000"
2001,STATE,36,2,"37,10,000"
2001,STATE,37,2,"5,72,000"
2001,STATE,38,2,"2,68,80,000"
2001,STATE,39,2,"14,58,000"
2001,STATE,40,2,"1,88,000"
2001,STATE,41,2,"19,36,000"
2001,STATE,,2,"3,03,000"
2001,STATE,42,2,"14,82,000"
2001,STATE,45,2,"2,80,000"
2001,STATE,46,2,"1,52,75,000"
2001,STATE,47,2,"4,72,000"
2001,STATE,48,2,"76,63,000"
2001,STATE,49,2,"8,74,000"
2001,STATE,50,2,"5,67,000"
2001,STATE,51,2,"4,68,000"
2001,STATE,53,2,"24,96,000"
2001,STATE,54,2,"4,55,000"
2001,STATE,55,2,"54,27,000"
2001,STATE,56,2,"29,26,000"
2000,STATE,1,2,"12,48,000"
2000,STATE,4,2,"23,60,000"
2000,STATE,5,2,"48,36,000"
2000,STATE,6,2,"3,08,00,000"
2000,STATE,8,2,"17,40,000"
2000,STATE,12,2,"2,43,60,000"
2000,STATE,13,2,"31,35,000"
2000,STATE,15,2,"7,84,000"
2000,STATE,16,2,"47,00,000"
2000,STATE,17,2,"4,88,000"
2000,STATE,18,2,"5,20,000"
2000,STATE,19,2,"20,10,000"
2000,STATE,20,2,"10,20,000"
2000,STATE,21,2,"1,92,000"
2000,STATE,22,2,"40,42,000"
2000,STATE,23,2,"2,31,000"
2000,STATE,24,2,"2,76,000"
2000,STATE,26,2,"54,00,000"
2000,STATE,27,2,"1,35,00,000"
2000,STATE,28,2,"12,24,000"
2000,STATE,29,2,"17,25,000"
2000,STATE,30,2,"1,09,12,000"
2000,STATE,31,2,"43,50,000"
2000,STATE,32,2,"3,50,000"
2000,STATE,34,2,"3,85,000"
2000,STATE,35,2,"9,60,000"
2000,STATE,36,2,"46,40,000"
2000,STATE,37,2,"5,39,000"
2000,STATE,38,2,"3,45,00,000"
2000,STATE,39,2,"11,70,000"
2000,STATE,40,2,"2,45,000"
2000,STATE,41,2,"24,48,000"
2000,STATE,,2,"7,28,000"
2000,STATE,42,2,"11,25,000"
2000,STATE,46,2,"2,84,35,000"
2000,STATE,47,2,"5,49,000"
2000,STATE,48,2,"82,95,000"
2000,STATE,49,2,"9,84,000"
2000,STATE,50,2,"4,13,000"
2000,STATE,51,2,"2,94,000"
2000,STATE,53,2,"28,08,000"
2000,STATE,54,2,"3,78,000"
2000,STATE,55,2,"75,60,000"
2000,STATE,56,2,"36,27,000"
1999,STATE,1,2,"11,56,000"
1999,STATE,4,2,"32,24,000"
1999,STATE,5,2,"46,28,000"
1999,STATE,6,2,"2,79,00,000"
1999,STATE,8,2,"20,52,000"
1999,STATE,12,2,"2,32,56,000"
1999,STATE,13,2,"33,15,000"
1999,STATE,15,2,"6,40,000"
1999,STATE,16,2,"57,60,000"
1999,STATE,17,2,"5,94,000"
1999,STATE,18,2,"8,10,000"
1999,STATE,19,2,"26,00,000"
1999,STATE,20,2,"8,71,000"
1999,STATE,21,2,"1,50,000"
1999,STATE,22,2,"54,72,000"
1999,STATE,23,2,"3,08,000"
1999,STATE,24,2,"2,76,000"
1999,STATE,26,2,"62,05,000"
1999,STATE,27,2,"1,18,90,000"
1999,STATE,28,2,"13,14,000"
1999,STATE,29,2,"15,60,000"
1999,STATE,30,2,"85,40,000"
1999,STATE,31,2,"44,66,000"
1999,STATE,32,2,"4,05,000"
1999,STATE,34,2,"4,40,000"
1999,STATE,35,2,"7,80,000"
1999,STATE,36,2,"48,30,000"
1999,STATE,37,2,"4,14,000"
1999,STATE,38,2,"2,67,75,000"
1999,STATE,39,2,"14,80,000"
1999,STATE,40,2,"2,70,000"
1999,STATE,41,2,"25,65,000"
1999,STATE,,2,"6,81,000"
1999,STATE,42,2,"16,80,000"
1999,STATE,46,2,"2,32,96,000"
1999,STATE,47,2,"4,08,000"
1999,STATE,48,2,"87,48,000"
1999,STATE,49,2,"11,70,000"
1999,STATE,50,2,"3,96,000"
1999,STATE,51,2,"2,45,000"
1999,STATE,53,2,"26,00,000"
1999,STATE,54,2,"2,34,000"
1999,STATE,55,2,"60,00,000"
1999,STATE,56,2,"26,64,000"
1998,STATE,1,2,"11,36,000"
1998,STATE,4,2,"33,00,000"
1998,STATE,5,2,"34,45,000"
1998,STATE,6,2,"3,73,50,000"
1998,STATE,8,2,"19,44,000"
1998,STATE,12,2,"2,25,40,000"
1998,STATE,13,2,"42,00,000"
1998,STATE,15,2,"9,44,000"
1998,STATE,16,2,"60,00,000"
1998,STATE,17,2,"6,39,000"
1998,STATE,18,2,"8,28,000"
1998,STATE,19,2,"39,00,000"
1998,STATE,20,2,"7,36,000"
1998,STATE,21,2,"1,50,000"
1998,STATE,22,2,"45,51,000"
1998,STATE,23,2,"2,60,000"
1998,STATE,24,2,"3,08,000"
1998,STATE,26,2,"68,00,000"
1998,STATE,27,2,"1,10,60,000"
1998,STATE,28,2,"15,48,000"
1998,STATE,29,2,"15,18,000"
1998,STATE,30,2,"1,40,30,000"
1998,STATE,31,2,"44,80,000"
1998,STATE,32,2,"4,60,000"
1998,STATE,34,2,"5,39,000"
1998,STATE,35,2,"7,70,000"
1998,STATE,36,2,"52,00,000"
1998,STATE,37,2,"4,72,000"
1998,STATE,38,2,"2,94,40,000"
1998,STATE,39,2,"14,04,000"
1998,STATE,40,2,"2,04,000"
1998,STATE,41,2,"22,50,000"
1998,STATE,,2,"10,08,000"
1998,STATE,42,2,"17,16,000"
1998,STATE,46,2,"2,13,75,000"
1998,STATE,47,2,"4,48,000"
1998,STATE,48,2,"70,07,000"
1998,STATE,49,2,"17,40,000"
1998,STATE,50,2,"3,84,000"
1998,STATE,51,2,"2,96,000"
1998,STATE,53,2,"29,58,000"
1998,STATE,54,2,"3,30,000"
1998,STATE,55,2,"80,99,000"
1998,STATE,56,2,"27,60,000"
1997,STATE,1,2,"9,24,000"
1997,STATE,4,2,"33,60,000"
1997,STATE,5,2,"47,50,000"
1997,STATE,6,2,"3,15,00,000"
1997,STATE,8,2,"19,25,000"
1997,STATE,12,2,"1,60,80,000"
1997,STATE,13,2,"34,50,000"
1997,STATE,15,2,"13,14,000"
1997,STATE,16,2,"76,80,000"
1997,STATE,17,2,"4,83,000"
1997,STATE,18,2,"5,68,000"
1997,STATE,19,2,"33,30,000"
1997,STATE,20,2,"12,07,000"
1997,STATE,21,2,"1,80,000"
1997,STATE,22,2,"50,60,000"
1997,STATE,23,2,"1,52,000"
1997,STATE,24,2,"2,40,000"
1997,STATE,26,2,"59,50,000"
1997,STATE,27,2,"1,05,85,000"
1997,STATE,28,2,"13,87,000"
1997,STATE,29,2,"18,48,000"
1997,STATE,30,2,"1,28,40,000"
1997,STATE,31,2,"40,87,000"
1997,STATE,32,2,"8,54,000"
1997,STATE,34,2,"4,90,000"
1997,STATE,35,2,"9,00,000"
1997,STATE,36,2,"43,20,000"
1997,STATE,37,2,"4,64,000"
1997,STATE,38,2,"2,45,00,000"
1997,STATE,39,2,"17,60,000"
1997,STATE,40,2,"2,32,000"
1997,STATE,41,2,"26,50,000"
1997,STATE,,2,"11,34,000"
1997,STATE,42,2,"10,56,000"
1997,STATE,46,2,"1,56,00,000"
1997,STATE,47,2,"4,34,000"
1997,STATE,48,2,"99,64,000"
1997,STATE,49,2,"16,64,000"
1997,STATE,50,2,"3,15,000"
1997,STATE,51,2,"4,24,000"
1997,STATE,53,2,"31,20,000"
1997,STATE,54,2,"5,60,000"
1997,STATE,55,2,"47,40,000"
1997,STATE,56,2,"23,56,000"
1996,STATE,1,2,"9,60,000"
1996,STATE,4,2,"19,20,000"
1996,STATE,5,2,"42,00,000"
1996,STATE,6,2,"2,73,00,000"
1996,STATE,8,2,"22,20,000"
1996,STATE,12,2,"2,52,00,000"
1996,STATE,13,2,"51,00,000"
1996,STATE,15,2,"12,40,000"
1996,STATE,16,2,"49,50,000"
1996,STATE,17,2,"8,14,000"
1996,STATE,18,2,"6,75,000"
1996,STATE,19,2,"34,84,000"
1996,STATE,20,2,"8,16,000"
1996,STATE,21,2,"1,80,000"
1996,STATE,22,2,"46,64,000"
1996,STATE,23,2,"2,07,000"
1996,STATE,24,2,"2,24,000"
1996,STATE,26,2,"86,40,000"
1996,STATE,27,2,"1,15,50,000"
1996,STATE,28,2,"13,60,000"
1996,STATE,29,2,"16,28,000"
1996,STATE,30,2,"70,20,000"
1996,STATE,31,2,"48,75,000"
1996,STATE,32,2,"8,54,000"
1996,STATE,34,2,"3,15,000"
1996,STATE,35,2,"11,55,000"
1996,STATE,36,2,"54,40,000"
1996,STATE,37,2,"5,28,000"
1996,STATE,38,2,"1,97,80,000"
1996,STATE,39,2,"16,80,000"
1996,STATE,40,2,"2,36,000"
1996,STATE,41,2,"32,45,000"
1996,STATE,,2,"2,17,000"
1996,STATE,42,2,"10,58,000"
1996,STATE,45,2,"8,10,000"
1996,STATE,46,2,"2,32,80,000"
1996,STATE,47,2,"3,20,000"
1996,STATE,48,2,"68,06,000"
1996,STATE,49,2,"15,64,000"
1996,STATE,50,2,"3,32,000"
1996,STATE,51,2,"3,50,000"
1996,STATE,53,2,"34,80,000"
1996,STATE,54,2,"5,90,000"
1996,STATE,55,2,"53,82,000"
1996,STATE,56,2,"29,20,000"
1995,STATE,1,2,"9,28,000"
1995,STATE,4,2,"41,08,000"
1995,STATE,5,2,"33,00,000"
1995,STATE,6,2,"3,90,60,000"
1995,STATE,8,2,"27,00,000"
1995,STATE,12,2,"1,97,80,000"
1995,STATE,13,2,"43,40,000"
1995,STATE,15,2,"10,32,000"
1995,STATE,16,2,"60,00,000"
1995,STATE,17,2,"8,14,000"
1995,STATE,18,2,"7,56,000"
1995,STATE,19,2,"30,60,000"
1995,STATE,20,2,"11,39,000"
1995,STATE,21,2,"1,32,000"
1995,STATE,22,2,"45,22,000"
1995,STATE,23,2,"4,95,000"
1995,STATE,24,2,"2,45,000"
1995,STATE,26,2,"89,24,000"
1995,STATE,27,2,"1,35,30,000"
1995,STATE,28,2,"11,20,000"
1995,STATE,29,2,"15,41,000"
1995,STATE,30,2,"84,80,000"
1995,STATE,31,2,"43,80,000"
1995,STATE,32,2,"2,90,000"
1995,STATE,34,2,"3,40,000"
1995,STATE,35,2,"12,35,000"
1995,STATE,36,2,"52,50,000"
1995,STATE,37,2,"6,24,000"
1995,STATE,38,2,"2,37,60,000"
1995,STATE,39,2,"15,50,000"
1995,STATE,40,2,"3,04,000"
1995,STATE,41,2,"27,04,000"
1995,STATE,,2,"2,64,000"
1995,STATE,42,2,"10,75,000"
1995,STATE,45,2,"8,10,000"
1995,STATE,46,2,"2,04,00,000"
1995,STATE,47,2,"2,65,000"
1995,STATE,48,2,"89,04,000"
1995,STATE,49,2,"10,56,000"
1995,STATE,50,2,"3,35,000"
1995,STATE,51,2,"4,05,000"
1995,STATE,53,2,"35,40,000"
1995,STATE,54,2,"5,33,000"
1995,STATE,55,2,"57,67,000"
1995,STATE,56,2,"13,68,000"
1994,STATE,1,2,"9,00,000"
1994,STATE,4,2,"31,27,000"
1994,STATE,5,2,"39,05,000"
1994,STATE,6,2,"2,40,00,000"
1994,STATE,8,2,"34,20,000"
1994,STATE,12,2,"1,93,20,000"
1994,STATE,13,2,"50,40,000"
1994,STATE,15,2,"9,00,000"
1994,STATE,16,2,"74,93,000"
1994,STATE,17,2,"10,40,000"
1994,STATE,18,2,"7,02,000"
1994,STATE,19,2,"34,32,000"
1994,STATE,20,2,"8,93,000"
1994,STATE,21,2,"1,62,000"
1994,STATE,22,2,"39,20,000"
1994,STATE,23,2,"4,40,000"
1994,STATE,24,2,"2,52,000"
1994,STATE,26,2,"77,40,000"
1994,STATE,27,2,"1,34,30,000"
1994,STATE,28,2,"10,07,000"
1994,STATE,29,2,"19,25,000"
1994,STATE,30,2,"1,24,95,000"
1994,STATE,31,2,"39,60,000"
1994,STATE,32,2,"7,56,000"
1994,STATE,34,2,"3,63,000"
1994,STATE,35,2,"12,16,000"
1994,STATE,36,2,"46,24,000"
1994,STATE,37,2,"8,85,000"
1994,STATE,38,2,"3,24,30,000"
1994,STATE,39,2,"17,28,000"
1994,STATE,40,2,"2,90,000"
1994,STATE,41,2,"32,50,000"
1994,STATE,,2,"2,22,000"
1994,STATE,42,2,"12,69,000"
1994,STATE,45,2,"10,00,000"
1994,STATE,46,2,"2,60,00,000"
1994,STATE,47,2,"3,06,000"
1994,STATE,48,2,"76,22,000"
1994,STATE,49,2,"25,37,000"
1994,STATE,50,2,"3,85,000"
1994,STATE,51,2,"5,72,000"
1994,STATE,53,2,"37,20,000"
1994,STATE,54,2,"8,80,000"
1994,STATE,55,2,"53,25,000"
1994,STATE,56,2,"31,74,000"
1993,STATE,1,2,"8,55,000"
1993,STATE,4,2,"42,35,000"
1993,STATE,5,2,"36,50,000"
1993,STATE,6,2,"4,50,00,000"
1993,STATE,8,2,"38,69,000"
1993,STATE,12,2,"2,26,00,000"
1993,STATE,13,2,"44,80,000"
1993,STATE,15,2,"15,93,000"
1993,STATE,16,2,"94,43,000"
1993,STATE,17,2,"7,20,000"
1993,STATE,18,2,"7,92,000"
1993,STATE,19,2,"27,44,000"
1993,STATE,20,2,"13,11,000"
1993,STATE,21,2,"2,40,000"
1993,STATE,22,2,"40,42,000"
1993,STATE,23,2,"6,50,000"
1993,STATE,24,2,"1,89,000"
1993,STATE,26,2,"69,30,000"
1993,STATE,27,2,"1,44,00,000"
1993,STATE,28,2,"10,37,000"
1993,STATE,29,2,"17,52,000"
1993,STATE,30,2,"93,10,000"
1993,STATE,31,2,"58,10,000"
1993,STATE,32,2,"7,28,000"
1993,STATE,34,2,"3,08,000"
1993,STATE,35,2,"11,52,000"
1993,STATE,36,2,"40,30,000"
1993,STATE,37,2,"7,95,000"
1993,STATE,38,2,"1,98,00,000"
1993,STATE,39,2,"19,80,000"
1993,STATE,40,2,"4,02,000"
1993,STATE,41,2,"35,51,000"
1993,STATE,,2,"3,60,000"
1993,STATE,42,2,"11,20,000"
1993,STATE,45,2,"9,90,000"
1993,STATE,46,2,"2,40,10,000"
1993,STATE,47,2,"4,08,000"
1993,STATE,48,2,"86,10,000"
1993,STATE,49,2,"22,26,000"
1993,STATE,50,2,"4,92,000"
1993,STATE,51,2,"5,40,000"
1993,STATE,53,2,"27,00,000"
1993,STATE,54,2,"7,40,000"
1993,STATE,55,2,"82,00,000"
1993,STATE,56,2,"18,70,000"
1992,STATE,1,2,"10,25,000"
1992,STATE,4,2,"37,80,000"
1992,STATE,5,2,"29,25,000"
1992,STATE,6,2,"3,28,30,000"
1992,STATE,8,2,"38,48,000"
1992,STATE,12,2,"2,28,80,000"
1992,STATE,13,2,"46,75,000"
1992,STATE,15,2,"12,42,000"
1992,STATE,16,2,"68,85,000"
1992,STATE,17,2,"8,48,000"
1992,STATE,18,2,"4,65,000"
1992,STATE,19,2,"40,30,000"
1992,STATE,20,2,"16,24,000"
1992,STATE,21,2,"1,20,000"
1992,STATE,22,2,"48,15,000"
1992,STATE,23,2,"3,30,000"
1992,STATE,24,2,"1,38,000"
1992,STATE,26,2,"64,60,000"
1992,STATE,27,2,"1,71,00,000"
1992,STATE,28,2,"16,25,000"
1992,STATE,29,2,"18,25,000"
1992,STATE,30,2,"95,70,000"
1992,STATE,31,2,"72,00,000"
1992,STATE,32,2,"9,75,000"
1992,STATE,34,2,"1,76,000"
1992,STATE,35,2,"12,24,000"
1992,STATE,36,2,"46,20,000"
1992,STATE,37,2,"6,75,000"
1992,STATE,38,2,"2,18,40,000"
1992,STATE,39,2,"12,54,000"
1992,STATE,40,2,"4,68,000"
1992,STATE,41,2,"25,48,000"
1992,STATE,,2,"2,34,000"
1992,STATE,42,2,"12,30,000"
1992,STATE,45,2,"7,59,000"
1992,STATE,46,2,"2,04,00,000"
1992,STATE,47,2,"3,01,000"
1992,STATE,48,2,"1,06,25,000"
1992,STATE,49,2,"26,32,000"
1992,STATE,50,2,"3,78,000"
1992,STATE,51,2,"4,94,000"
1992,STATE,53,2,"35,20,000"
1992,STATE,54,2,"12,65,000"
1992,STATE,55,2,"69,30,000"
1992,STATE,56,2,"28,70,000"
1991,STATE,1,2,"5,52,000"
1991,STATE,4,2,"37,50,000"
1991,STATE,5,2,"37,13,000"
1991,STATE,6,2,"3,46,50,000"
1991,STATE,8,2,"39,50,000"
1991,STATE,12,2,"1,86,75,000"
1991,STATE,13,2,"42,84,000"
1991,STATE,15,2,"13,10,000"
1991,STATE,16,2,"64,40,000"
1991,STATE,17,2,"10,92,000"
1991,STATE,18,2,"10,50,000"
1991,STATE,19,2,"41,30,000"
1991,STATE,20,2,"18,20,000"
1991,STATE,21,2,"1,75,000"
1991,STATE,22,2,"28,00,000"
1991,STATE,23,2,"5,46,000"
1991,STATE,24,2,"1,75,000"
1991,STATE,26,2,"76,65,000"
1991,STATE,27,2,"1,63,80,000"
1991,STATE,28,2,"10,08,000"
1991,STATE,29,2,"18,20,000"
1991,STATE,30,2,"79,12,000"
1991,STATE,31,2,"72,36,000"
1991,STATE,32,2,"8,10,000"
1991,STATE,34,2,"3,41,000"
1991,STATE,35,2,"15,40,000"
1991,STATE,36,2,"47,74,000"
1991,STATE,37,2,"10,44,000"
1991,STATE,38,2,"2,21,45,000"
1991,STATE,39,2,"29,28,000"
1991,STATE,40,2,"6,30,000"
1991,STATE,41,2,"25,76,000"
1991,STATE,,2,"2,52,000"
1991,STATE,42,2,"18,00,000"
1991,STATE,45,2,"6,71,000"
1991,STATE,46,2,"2,27,25,000"
1991,STATE,47,2,"5,32,000"
1991,STATE,48,2,"1,09,20,000"
1991,STATE,49,2,"15,30,000"
1991,STATE,50,2,"4,50,000"
1991,STATE,51,2,"5,28,000"
1991,STATE,53,2,"35,70,000"
1991,STATE,54,2,"6,24,000"
1991,STATE,55,2,"73,70,000"
1991,STATE,56,2,"21,32,000"
1990,STATE,1,2,"11,02,000"
1990,STATE,4,2,"32,16,000"
1990,STATE,5,2,"35,28,000"
1990,STATE,6,2,"2,01,60,000"
1990,STATE,8,2,"35,20,000"
1990,STATE,9,2,"1,04,000"
1990,STATE,10,2,"11,000"
1990,STATE,12,2,"2,09,00,000"
1990,STATE,13,2,"55,50,000"
1990,STATE,15,2,"15,70,000"
1990,STATE,16,2,"56,00,000"
1990,STATE,17,2,"9,20,000"
1990,STATE,18,2,"10,34,000"
1990,STATE,19,2,"37,80,000"
1990,STATE,20,2,"24,12,000"
1990,STATE,21,2,"3,52,000"
1990,STATE,22,2,"33,82,000"
1990,STATE,23,2,"4,80,000"
1990,STATE,24,2,"1,33,000"
1990,STATE,25,2,"1,95,000"
1990,STATE,26,2,"80,00,000"
1990,STATE,27,2,"1,25,80,000"
1990,STATE,28,2,"14,88,000"
1990,STATE,29,2,"18,90,000"
1990,STATE,30,2,"79,38,000"
1990,STATE,31,2,"66,08,000"
1990,STATE,32,2,"9,86,000"
1990,STATE,33,2,"54,000"
1990,STATE,34,2,"3,15,000"
1990,STATE,35,2,"20,59,000"
1990,STATE,36,2,"43,74,000"
1990,STATE,37,2,"10,00,000"
1990,STATE,38,2,"1,80,40,000"
1990,STATE,39,2,"21,42,000"
1990,STATE,40,2,"4,50,000"
1990,STATE,41,2,"25,62,000"
1990,STATE,42,2,"11,48,000"
1990,STATE,44,2,"31,000"
1990,STATE,45,2,"4,92,000"
1990,STATE,46,2,"1,98,45,000"
1990,STATE,47,2,"6,27,000"
1990,STATE,48,2,"93,80,000"
1990,STATE,49,2,"17,39,000"
1990,STATE,50,2,"3,90,000"
1990,STATE,51,2,"5,44,000"
1990,STATE,53,2,"44,00,000"
1990,STATE,54,2,"9,00,000"
1990,STATE,55,2,"84,00,000"
1990,STATE,56,2,"22,80,000"
1989,STATE,1,2,"8,20,000"
1989,STATE,4,2,"35,10,000"
1989,STATE,5,2,"20,74,000"
1989,STATE,6,2,"2,10,80,000"
1989,STATE,8,2,"33,00,000"
1989,STATE,9,2,"80,000"
1989,STATE,10,2,"10,000"
1989,STATE,12,2,"1,50,00,000"
1989,STATE,13,2,"31,32,000"
1989,STATE,15,2,"12,15,000"
1989,STATE,16,2,"75,60,000"
1989,STATE,17,2,"11,02,000"
1989,STATE,18,2,"9,80,000"
1989,STATE,19,2,"60,30,000"
1989,STATE,20,2,"17,02,000"
1989,STATE,21,2,"3,48,000"
1989,STATE,22,2,"29,75,000"
1989,STATE,23,2,"4,08,000"
1989,STATE,24,2,"1,44,000"
1989,STATE,25,2,"1,84,000"
1989,STATE,26,2,"71,40,000"
1989,STATE,27,2,"1,51,80,000"
1989,STATE,28,2,"7,92,000"
1989,STATE,29,2,"20,46,000"
